SR4_Ag1, XXXX-06-01 ,1,0.95
SR4_Ag1, XXXX-07-01 ,1,0.95
SR4_Ag1, XXXX-08-01 ,1,0.95
SR4_Ag1, XXXX-09-01 ,1,0.95
WWTP1_Urb2, XXXX-01-01 ,1,1
WWTP1_Urb2, XXXX-02-01 ,1,1
WWTP1_Urb2, XXXX-03-01 ,1,1
WWTP1_Urb2, XXXX-04-01 ,1,1
WWTP1_Urb2, XXXX-05-01 ,1,1
WWTP1_Urb2, XXXX-06-01 ,1,1
WWTP1_Urb2, XXXX-07-01 ,1,1
WWTP1_Urb2, XXXX-08-01 ,1,1
WWTP1_Urb2, XXXX-09-01 ,1,1
Hp1_SR4, XXXX-01-01 ,1,1
Hp1_SR4, XXXX-02-01 ,1,1
Hp1_SR4, XXXX-03-01 ,1,1
Hp1_SR4, XXXX-04-01 ,1,1
Hp1_SR4, XXXX-05-01 ,1,1
Hp1_SR4, XXXX-06-01 ,1,1
Hp1_SR4, XXXX-07-01 ,1,1
Hp1_SR4, XXXX-08-01 ,1,1
Hp1_SR4, XXXX-09-01 ,1,1
Urb2_WWTP1, XXXX-01-01 ,1,1
Urb2_WWTP1, XXXX-02-01 ,1,1
Urb2_WWTP1, XXXX-03-01 ,1,1
Urb2_WWTP1, XXXX-04-01 ,1,1
Urb2_WWTP1, XXXX-05-01 ,1,1
Urb2_WWTP1, XXXX-06-01 ,1,1
Urb2_WWTP1, XXXX-07-01 ,1,1
Urb2_WWTP1, XXXX-08-01 ,1,1
Urb2_WWTP1, XXXX-09-01 ,1,1
J2_J3, XXXX-01-01 ,1,0.9
J2_J3, XXXX-02-01 ,1,0.9
J2_J3, XXXX-03-01 ,1,0.9
J2_J3, XXXX-04-01 ,1,0.9
J2_J3, XXXX-05-01 ,1,0.9
J2_J3, XXXX-06-01 ,1,0.9
J2_J3, XXXX-07-01 ,1,0.9
J2_J3, XXXX-08-01 ,1,0.9
J2_J3, XXXX-09-01 ,1,0.9
SR4_J2, XXXX-01-01 ,1,0.95
SR4_J2, XXXX-02-01 ,1,0.95
SR4_J2, XXXX-03-01 ,1,0.95
SR4_J2, XXXX-04-01 ,1,0.95
SR4_J2, XXXX-05-01 ,1,0.95
SR4_J2, XXXX-06-01 ,1,0.95
SR4_J2, XXXX-07-01 ,1,0.95
SR4_J2, XXXX-08-01 ,1,0.95
SR4_J2, XXXX-09-01 ,1,0.95
Ag1_GW2, XXXX-01-01 ,1,1
Ag1_GW2, XXXX-02-01 ,1,1
Ag1_GW2, XXXX-03-01 ,1,1
Ag1_GW2, XXXX-04-01 ,1,1
Ag1_GW2, XXXX-05-01 ,1,1
Ag1_GW2, XXXX-06-01 ,1,1
Ag1_GW2, XXXX-07-01 ,1,1
Ag1_GW2, XXXX-08-01 ,1,1
Ag1_GW2, XXXX-09-01 ,1,1
SR3_Hp1, XXXX-01-01 ,1,1
SR3_Hp1, XXXX-02-01 ,1,1
SR3_Hp1, XXXX-03-01 ,1,1
SR3_Hp1, XXXX-04-01 ,1,1
SR3_Hp1, XXXX-05-01 ,1,1
SR3_Hp1, XXXX-06-01 ,1,1
SR3_Hp1, XXXX-07-01 ,1,1
SR3_Hp1, XXXX-08-01 ,1,1
SR3_Hp1, XXXX-09-01 ,1,1
J2_Ag2, XXXX-01-01 ,1,1
J2_Ag2, XXXX-02-01 ,1,1
J2_Ag2, XXXX-03-01 ,1,1
J2_Ag2, XXXX-04-01 ,1,1
J2_Ag2, XXXX-05-01 ,1,1
J2_Ag2, XXXX-06-01 ,1,1
J2_Ag2, XXXX-07-01 ,1,1
J2_Ag2, XXXX-08-01 ,1,1
J2_Ag2, XXXX-09-01 ,1,1
Urb1_GW1, XXXX-01-01 ,1,1
Urb1_GW1, XXXX-02-01 ,1,1
Urb1_GW1, XXXX-03-01 ,1,1
Urb1_GW1, XXXX-04-01 ,1,1
Urb1_GW1, XXXX-05-01 ,1,1
Urb1_GW1, XXXX-06-01 ,1,1
Urb1_GW1, XXXX-07-01 ,1,1
Urb1_GW1, XXXX-08-01 ,1,1
Urb1_GW1, XXXX-09-01 ,1,1
SR4_Urb2, XXXX-01-01 ,1,1
SR4_Urb2, XXXX-02-01 ,1,1
SR4_Urb2, XXXX-03-01 ,1,1
SR4_Urb2, XXXX-04-01 ,1,1
SR4_Urb2, XXXX-05-01 ,1,1
SR4_Urb2, XXXX-06-01 ,1,1
SR4_Urb2, XXXX-07-01 ,1,1
SR4_Urb2, XXXX-08-01 ,1,1
SR4_Urb2, XXXX-09-01 ,1,1
GW1_WTP1, XXXX-01-01 ,1,1
GW1_WTP1, XXXX-02-01 ,1,1
GW1_WTP1, XXXX-03-01 ,1,1
GW1_WTP1, XXXX-04-01 ,1,1
GW1_WTP1, XXXX-05-01 ,1,1
GW1_WTP1, XXXX-06-01 ,1,1
GW1_WTP1, XXXX-07-01 ,1,1
GW1_WTP1, XXXX-08-01 ,1,1
GW1_WTP1, XXXX-09-01 ,1,1
Ag2_J3, XXXX-01-01 ,1,1
Ag2_J3, XXXX-02-01 ,1,1
Ag2_J3, XXXX-03-01 ,1,1
Ag2_J3, XXXX-04-01 ,1,1
Ag2_J3, XXXX-05-01 ,1,1
Ag2_J3, XXXX-06-01 ,1,1
Ag2_J3, XXXX-07-01 ,1,1
Ag2_J3, XXXX-08-01 ,1,1
Ag2_J3, XXXX-09-01 ,1,1
J3_EndPt, XXXX-01-01 ,1,1
J3_EndPt, XXXX-02-01 ,1,1
J3_EndPt, XXXX-03-01 ,1,1
J3_EndPt, XXXX-04-01 ,1,1
J3_EndPt, XXXX-05-01 ,1,1
J3_EndPt, XXXX-06-01 ,1,1
J3_EndPt, XXXX-07-01 ,1,1
J3_EndPt, XXXX-08-01 ,1,1
J3_EndPt, XXXX-09-01 ,1,1
SR1_WTP1, XXXX-01-01 ,1,1
SR1_WTP1, XXXX-02-01 ,1,1
SR1_WTP1, XXXX-03-01 ,1,1
SR1_WTP1, XXXX-04-01 ,1,1
SR1_WTP1, XXXX-05-01 ,1,1
SR1_WTP1, XXXX-06-01 ,1,1
SR1_WTP1, XXXX-07-01 ,1,1
SR1_WTP1, XXXX-08-01 ,1,1
SR1_WTP1, XXXX-09-01 ,1,1
WTP1_Urb1, XXXX-01-01 ,1,1
WTP1_Urb1, XXXX-02-01 ,1,1
WTP1_Urb1, XXXX-03-01 ,1,1
WTP1_Urb1, XXXX-04-01 ,1,1
WTP1_Urb1, XXXX-05-01 ,1,1
WTP1_Urb1, XXXX-06-01 ,1,1
WTP1_Urb1, XXXX-07-01 ,1,1
WTP1_Urb1, XXXX-08-01 ,1,1
WTP1_Urb1, XXXX-09-01 ,1,1
